"Expt","DTF","RDTF","T_mean","P_mean","Predicted_DTF"
"Sutherland, Canada 2018",43.3333333333333,0.0230796666666667,17.6,16.1,46.4043876157908
"Metaponto, Italy 2016",145.666666666667,0.006865,10.6,10.9,145.40858955043
"Metaponto, Italy 2017",145.666666666667,0.006865,11.2,10.8,146.085239566126
"Rosthern, Canada 2016",48.3333333333333,0.0207206666666667,17.2,16.1,46.1360525322893
"Rosthern, Canada 2017",43,0.0232643333333333,17.5,16.4,44.4436857879902
"Bardiya, Nepal 2016",126.333333333333,0.007918,19.2,11,89.046766866771
"Bardiya, Nepal 2017",128.666666666667,0.00777766666666667,19.4,10.8,91.9129152814101
"Cordoba, Spain 2016",118.333333333333,0.008451,12.5,10.9,135.286110118116
"Cordoba, Spain 2017",131,0.00763433333333333,11.7,11.1,131.869467778368
"Bhopal, India 2016",NA,0.011628,17.6,10.9,119.317106768329
"Bhopal, India 2017",NA,0.011765,20.6,10.7,117.945285978553
"Marchouch, Morocco 2016",136.666666666667,0.00731733333333333,12,10.8,137.520327585088
"Marchouch, Morocco 2017",128,0.00781333333333333,11.8,11.5,112.576413720438
"Jessore, Bangladesh 2016",NA,0.009615,18.6,10.8,105.368485359597
"Jessore, Bangladesh 2017",103,0.009709,21.7,11,90.1866036774591
"Central Ferry, USA 2018",61,0.0163963333333333,15.8,14.3,59.2216828892913
"Sutherland, Canada 2016",49.6666666666667,0.020136,16.7,15.9,48.6451727158659
"Sutherland, Canada 2017",52.6666666666667,0.018989,15.7,16.1,48.2583757307494
"Sutherland, Canada 2018",46.6666666666667,0.021431,17.6,16.1,46.9625533550071
"Metaponto, Italy 2016",144,0.006945,10.6,10.9,140.723811087924
"Metaponto, Italy 2017",145.666666666667,0.006865,11.2,10.8,141.585321659673
"Rosthern, Canada 2016",47,0.0213226666666667,17.2,16.1,48.5791984025598
"Rosthern, Canada 2017",46,0.021739,17.5,16.4,46.8588424878566
"Bardiya, Nepal 2016",125,0.00800266666666667,19.2,11,91.9991736832776
"Bardiya, Nepal 2017",136.666666666667,0.00732166666666667,19.4,10.8,94.959407876462
"Cordoba, Spain 2016",123.333333333333,0.008114,12.5,10.9,132.102817143133
"Cordoba, Spain 2017",130.666666666667,0.00765333333333333,11.7,11.1,128.730039986649
"Bhopal, India 2016",NA,0.011628,17.6,10.9,119.144024334443
"Bhopal, India 2017",NA,0.011765,20.6,10.7,117.746012697326
"Marchouch, Morocco 2016",133.666666666667,0.00748166666666667,12,10.8,135.995436779275
"Marchouch, Morocco 2017",125.333333333333,0.00798166666666667,11.8,11.5,112.758031992899
"Jessore, Bangladesh 2016",96,0.0104175,18.6,10.8,105.9398543694
"Jessore, Bangladesh 2017",NA,0.009662,21.7,11,91.3963215470722
"Central Ferry, USA 2018",58,0.017262,15.8,14.3,61.5339872899527
"Sutherland, Canada 2016",47,0.021277,16.7,15.9,46.3169696127896
"Sutherland, Canada 2017",46.6666666666667,0.021444,15.7,16.1,46.2932824258124
"Sutherland, Canada 2018",43.6666666666667,0.022935,17.6,16.1,44.4978887775329
"Metaponto, Italy 2016",140.666666666667,0.00712033333333333,10.6,10.9,142.058753931979
"Metaponto, Italy 2017",143.666666666667,0.00696033333333333,11.2,10.8,141.21676055877
"Rosthern, Canada 2016",45.6666666666667,0.0219,17.2,16.1,44.8203565203188
"Rosthern, Canada 2017",42.6666666666667,0.0234406666666667,17.5,16.4,43.1865078452388
"Bardiya, Nepal 2016",108,0.00926,19.2,11,81.5553102783662
"Bardiya, Nepal 2017",120,0.00834066666666667,19.4,10.8,83.7564751009693
"Cordoba, Spain 2016",117,0.00855,12.5,10.9,127.951150707867
"Cordoba, Spain 2017",126.666666666667,0.007898,11.7,11.1,126.435672899832
"Bhopal, India 2016",NA,0.011628,17.6,10.9,101.425123367699
"Bhopal, India 2017",72,0.013889,20.6,10.7,94.4432972821078
"Marchouch, Morocco 2016",132.666666666667,0.00753933333333333,12,10.8,130.763120598145
"Marchouch, Morocco 2017",126.666666666667,0.00789733333333333,11.8,11.5,108.722014577582
"Jessore, Bangladesh 2016",79,0.0126596666666667,18.6,10.8,99.9753981970558
"Jessore, Bangladesh 2017",83.3333333333333,0.0120073333333333,21.7,11,85.2553189653647
"Central Ferry, USA 2018",56.3333333333333,0.0178103333333333,15.8,14.3,57.5364466265717
"Sutherland, Canada 2016",48.3333333333333,0.0206913333333333,16.7,15.9,46.6506560678954
"Sutherland, Canada 2017",47,0.021286,15.7,16.1,46.3273256885661
"Sutherland, Canada 2018",43,0.023256,17.6,16.1,44.9414971059647
"Metaponto, Italy 2016",146,0.006849,10.6,10.9,150.266342801037
"Metaponto, Italy 2017",143.666666666667,0.006961,11.2,10.8,150.940774455188
"Rosthern, Canada 2016",46,0.0217663333333333,17.2,16.1,45.2743843753754
"Rosthern, Canada 2017",42.6666666666667,0.023449,17.5,16.4,43.5879197828185
"Bardiya, Nepal 2016",125.333333333333,0.00802366666666667,19.2,11,91.2584128426933
"Bardiya, Nepal 2017",132.333333333333,0.00756733333333333,19.4,10.8,94.560721763133
"Cordoba, Spain 2016",127,0.007874,12.5,10.9,134.340359514015
"Cordoba, Spain 2017",132.666666666667,0.007538,11.7,11.1,130.549216652937
"Bhopal, India 2016",NA,0.011628,17.6,10.9,117.401331455464
"Bhopal, India 2017",NA,0.011765,20.6,10.7,114.329230900089
"Marchouch, Morocco 2016",133.666666666667,0.00748166666666667,12,10.8,139.884676657141
"Marchouch, Morocco 2017",130.666666666667,0.00765333333333333,11.8,11.5,113.239829905266
"Jessore, Bangladesh 2016",NA,0.009615,18.6,10.8,106.197088418244
"Jessore, Bangladesh 2017",94.3333333333333,0.0106056666666667,21.7,11,90.4870989927877
"Central Ferry, USA 2018",58,0.017262,15.8,14.3,58.4146040405795
"Sutherland, Canada 2016",48.3333333333333,0.0206913333333333,16.7,15.9,46.9658434005916
"Sutherland, Canada 2017",47,0.021286,15.7,16.1,46.7348305194183
"Sutherland, Canada 2018",44.3333333333333,0.022574,17.6,16.1,45.2584524572705
"Metaponto, Italy 2016",138.666666666667,0.007221,10.6,10.9,137.364936966761
"Metaponto, Italy 2017",142.333333333333,0.00702566666666667,11.2,10.8,137.690755976853
"Rosthern, Canada 2016",44.3333333333333,0.0225586666666667,17.2,16.1,45.5926740918115
"Rosthern, Canada 2017",45.3333333333333,0.0220753333333333,17.5,16.4,43.9510286058982
"Bardiya, Nepal 2016",111.666666666667,0.00898533333333333,19.2,11,86.9668813214149
"Bardiya, Nepal 2017",123.666666666667,0.008088,19.4,10.8,89.7071954967588
"Cordoba, Spain 2016",118,0.00847966666666667,12.5,10.9,127.313452347457
"Cordoba, Spain 2017",126,0.007938,11.7,11.1,124.607096430108
"Bhopal, India 2016",NA,0.011628,17.6,10.9,108.143637218622
"Bhopal, India 2017",NA,0.011765,20.6,10.7,103.896869831993
"Marchouch, Morocco 2016",129.333333333333,0.007732,12,10.8,131.03278827584
"Marchouch, Morocco 2017",121.666666666667,0.00822,11.8,11.5,108.607896626917
"Jessore, Bangladesh 2016",87.5,0.011429,18.6,10.8,101.966899390757
"Jessore, Bangladesh 2017",88.3333333333333,0.0113213333333333,21.7,11,87.8488654357428
"Central Ferry, USA 2018",56,0.017857,15.8,14.3,58.451921415833
"Sutherland, Canada 2016",49.3333333333333,0.020272,16.7,15.9,48.4724895325113
"Sutherland, Canada 2017",49.6666666666667,0.0201573333333333,15.7,16.1,48.0866616433729
"Sutherland, Canada 2018",46,0.0217603333333333,17.6,16.1,46.7660612096963
"Metaponto, Italy 2016",148.333333333333,0.00674366666666667,10.6,10.9,145.405278441337
"Metaponto, Italy 2017",145.666666666667,0.006865,11.2,10.8,146.4287733043
"Rosthern, Canada 2016",47,0.0213226666666667,17.2,16.1,47.7115710783907
"Rosthern, Canada 2017",44.6666666666667,0.0223903333333333,17.5,16.4,45.9844111799387
"Bardiya, Nepal 2016",134.333333333333,0.00744666666666667,19.2,11,93.4669930052658
"Bardiya, Nepal 2017",135,0.00741266666666667,19.4,10.8,96.7132850848058
"Cordoba, Spain 2016",124.333333333333,0.00805033333333333,12.5,10.9,135.467830227349
"Cordoba, Spain 2017",133.666666666667,0.00748166666666667,11.7,11.1,131.649519444589
"Bhopal, India 2016",NA,0.011628,17.6,10.9,121.456240826342
"Bhopal, India 2017",NA,0.011765,20.6,10.7,120.212192672378
"Marchouch, Morocco 2016",136.666666666667,0.00731833333333333,12,10.8,139.064569876308
"Marchouch, Morocco 2017",129.333333333333,0.007737,11.8,11.5,113.978900720649
"Jessore, Bangladesh 2016",103,0.00970933333333333,18.6,10.8,107.835002255246
"Jessore, Bangladesh 2017",NA,0.009662,21.7,11,92.6025786302378
"Central Ferry, USA 2018",61.3333333333333,0.016305,15.8,14.3,60.6144470200142
"Sutherland, Canada 2016",47.3333333333333,0.0211413333333333,16.7,15.9,47.0613308111285
"Sutherland, Canada 2017",47.6666666666667,0.0210053333333333,15.7,16.1,46.7775206754433
"Sutherland, Canada 2018",43,0.023256,17.6,16.1,45.4414856237585
"Metaponto, Italy 2016",142.333333333333,0.007028,10.6,10.9,123.945590951373
"Metaponto, Italy 2017",138.666666666667,0.00721133333333333,11.2,10.8,124.766711933572
"Rosthern, Canada 2016",46.3333333333333,0.021598,17.2,16.1,44.7778925413407
"Rosthern, Canada 2017",45,0.0222293333333333,17.5,16.4,43.1946385355307
"Bardiya, Nepal 2016",126.5,0.007906,19.2,11,85.2558989187691
"Bardiya, Nepal 2017",122.333333333333,0.00817533333333333,19.4,10.8,87.8774820737212
"Cordoba, Spain 2016",114,0.00877766666666667,12.5,10.9,122.795823666822
"Cordoba, Spain 2017",109.666666666667,0.00913633333333333,11.7,11.1,120.174178293191
"Bhopal, India 2016",NA,0.011628,17.6,10.9,104.437690230232
"Bhopal, India 2017",NA,0.011765,20.6,10.7,101.045416837108
"Marchouch, Morocco 2016",127.333333333333,0.00785366666666667,12,10.8,125.751328420446
"Marchouch, Morocco 2017",105,0.00952533333333333,11.8,11.5,105.138725284506
"Jessore, Bangladesh 2016",89.6666666666667,0.0111526666666667,18.6,10.8,101.360705213934
"Jessore, Bangladesh 2017",83.6666666666667,0.0119526666666667,21.7,11,88.8239605342949
"Central Ferry, USA 2018",54.3333333333333,0.0184233333333333,15.8,14.3,57.942990043331
"Sutherland, Canada 2016",49.6666666666667,0.0201413333333333,16.7,15.9,48.4945142500814
"Sutherland, Canada 2017",50.6666666666667,0.0197436666666667,15.7,16.1,48.3038270659114
"Sutherland, Canada 2018",47,0.021277,17.6,16.1,46.7054115941449
"Metaponto, Italy 2016",146.666666666667,0.00681833333333333,10.6,10.9,141.969059266939
"Metaponto, Italy 2017",145,0.006897,11.2,10.8,141.96109306788
"Rosthern, Canada 2016",46.6666666666667,0.021437,17.2,16.1,48.05538477597
"Rosthern, Canada 2017",46,0.021746,17.5,16.4,46.3456640512027
"Bardiya, Nepal 2016",122.666666666667,0.00815666666666667,19.2,11,88.1197783592155
"Bardiya, Nepal 2017",124.666666666667,0.008025,19.4,10.8,90.6684124828206
"Cordoba, Spain 2016",122.5,0.0081745,12.5,10.9,131.017235501944
"Cordoba, Spain 2017",128.666666666667,0.00777366666666667,11.7,11.1,128.712708242299
"Bhopal, India 2016",NA,0.011628,17.6,10.9,110.881341223063
"Bhopal, India 2017",NA,0.011765,20.6,10.7,105.920249735976
"Marchouch, Morocco 2016",133.666666666667,0.00748166666666667,12,10.8,135.606923904022
"Marchouch, Morocco 2017",124,0.00806566666666667,11.8,11.5,113.020285185192
"Jessore, Bangladesh 2016",91,0.01099,18.6,10.8,104.112648934748
"Jessore, Bangladesh 2017",90.6666666666667,0.011042,21.7,11,89.4999864517594
"Central Ferry, USA 2018",55,0.018182,15.8,14.3,60.9850996616008
"Sutherland, Canada 2016",48.3333333333333,0.0206913333333333,16.7,15.9,48.2791048818809
"Sutherland, Canada 2017",50.6666666666667,0.0197696666666667,15.7,16.1,48.2717780798172
"Sutherland, Canada 2018",47,0.021277,17.6,16.1,46.4004513307584
"Metaponto, Italy 2016",144,0.006945,10.6,10.9,143.370234887868
"Metaponto, Italy 2017",145,0.00689666666666667,11.2,10.8,142.398931090276
"Rosthern, Canada 2016",46.6666666666667,0.0214643333333333,17.2,16.1,47.7039075528469
"Rosthern, Canada 2017",45,0.0222293333333333,17.5,16.4,46.0096088447597
"Bardiya, Nepal 2016",110,0.0090915,19.2,11,84.1878310286383
"Bardiya, Nepal 2017",124,0.008086,19.4,10.8,86.3446873754682
"Cordoba, Spain 2016",123.333333333333,0.008114,12.5,10.9,129.220627575809
"Cordoba, Spain 2017",128,0.00781366666666667,11.7,11.1,127.977619790214
"Bhopal, India 2016",NA,0.011628,17.6,10.9,105.07167644691
"Bhopal, India 2017",77.5,0.0129685,20.6,10.7,98.392004204463
"Marchouch, Morocco 2016",128.666666666667,0.007772,12,10.8,134.660343465231
"Marchouch, Morocco 2017",125.666666666667,0.00795933333333333,11.8,11.5,112.903525724017
"Jessore, Bangladesh 2016",87.6666666666667,0.0114073333333333,18.6,10.8,99.3132843193074
"Jessore, Bangladesh 2017",84.3333333333333,0.0118583333333333,21.7,11,84.6849996596043
"Central Ferry, USA 2018",59.6666666666667,0.016793,15.8,14.3,60.2051121430981
"Sutherland, Canada 2016",44.6666666666667,0.0223976666666667,16.7,15.9,44.7460872310775
"Sutherland, Canada 2017",46,0.021746,15.7,16.1,44.3735187429033
"Sutherland, Canada 2018",42,0.02381,17.6,16.1,43.2110598423949
"Metaponto, Italy 2016",134.666666666667,0.00742566666666667,10.6,10.9,125.563499861777
"Metaponto, Italy 2017",141,0.00709633333333333,11.2,10.8,126.737098995673
"Rosthern, Canada 2016",43.5,0.0229915,17.2,16.1,43.2158267767946
"Rosthern, Canada 2017",42.6666666666667,0.0234406666666667,17.5,16.4,41.6582098520927
"Bardiya, Nepal 2016",118,0.008514,19.2,11,85.4733412570039
"Bardiya, Nepal 2017",120.666666666667,0.008288,19.4,10.8,88.4208095753803
"Cordoba, Spain 2016",113.333333333333,0.00882433333333333,12.5,10.9,120.752754949968
"Cordoba, Spain 2017",120.666666666667,0.00829033333333333,11.7,11.1,117.318218431499
"Bhopal, India 2016",NA,0.011628,17.6,10.9,104.839514929977
"Bhopal, India 2017",76,0.013158,20.6,10.7,101.932385892969
"Marchouch, Morocco 2016",110.666666666667,0.00904633333333333,12,10.8,127.442276169981
"Marchouch, Morocco 2017",115,0.008701,11.8,11.5,104.61565803025
"Jessore, Bangladesh 2016",91,0.01099,18.6,10.8,101.679600131463
"Jessore, Bangladesh 2017",87.3333333333333,0.0114526666666667,21.7,11,88.7186295392135
"Central Ferry, USA 2018",52.6666666666667,0.0189936666666667,15.8,14.3,55.8885710204756
"Sutherland, Canada 2016",49,0.020408,16.7,15.9,47.3780378915087
"Sutherland, Canada 2017",48.6666666666667,0.0205553333333333,15.7,16.1,47.2357863224069
"Sutherland, Canada 2018",43,0.023256,17.6,16.1,45.6197276529426
"Metaponto, Italy 2016",144,0.006945,10.6,10.9,136.86117224417
"Metaponto, Italy 2017",140.333333333333,0.007128,11.2,10.8,136.744193026748
"Rosthern, Canada 2016",46.3333333333333,0.021592,17.2,16.1,45.6730920195105
"Rosthern, Canada 2017",44.6666666666667,0.0223976666666667,17.5,16.4,44.0322009454962
"Bardiya, Nepal 2016",116.333333333333,0.00861466666666667,19.2,11,82.285065235435
"Bardiya, Nepal 2017",123.333333333333,0.00810966666666667,19.4,10.8,84.4450017045446
"Cordoba, Spain 2016",115,0.00870133333333333,12.5,10.9,127.525603011779
"Cordoba, Spain 2017",124.666666666667,0.00802233333333333,11.7,11.1,125.50134989377
"Bhopal, India 2016",85,0.011765,17.6,10.9,106.758358078443
"Bhopal, India 2017",71,0.014129,20.6,10.7,102.116454065212
"Marchouch, Morocco 2016",128,0.007812,12,10.8,131.470108262753
"Marchouch, Morocco 2017",119,0.00840433333333333,11.8,11.5,109.528192019041
"Jessore, Bangladesh 2016",83,0.01205,18.6,10.8,99.8603893349548
"Jessore, Bangladesh 2017",86.6666666666667,0.0115493333333333,21.7,11,85.6967065898414
"Central Ferry, USA 2018",54.5,0.0183505,15.8,14.3,58.8072936719006
"Sutherland, Canada 2016",46.3333333333333,0.021585,16.7,15.9,45.5016213442626
"Sutherland, Canada 2017",47.6666666666667,0.0209873333333333,15.7,16.1,45.3124859871401
"Sutherland, Canada 2018",42.6666666666667,0.0234406666666667,17.6,16.1,43.7830953466845
"Metaponto, Italy 2016",144.666666666667,0.006913,10.6,10.9,140.911765543207
"Metaponto, Italy 2017",144.333333333333,0.00692866666666667,11.2,10.8,140.939216932575
"Rosthern, Canada 2016",44.3333333333333,0.0225586666666667,17.2,16.1,44.6845255708272
"Rosthern, Canada 2017",42,0.02381,17.5,16.4,43.046763443354
"Bardiya, Nepal 2016",122.333333333333,0.00817466666666667,19.2,11,83.5078216669634
"Bardiya, Nepal 2017",122,0.00821,19.4,10.8,86.0016463184483
"Cordoba, Spain 2016",120.333333333333,0.00831433333333333,12.5,10.9,129.235676945964
"Cordoba, Spain 2017",126.666666666667,0.00789533333333333,11.7,11.1,126.713551816605
"Bhopal, India 2016",NA,0.011628,17.6,10.9,106.363875998554
"Bhopal, India 2017",78.5,0.012764,20.6,10.7,100.928756041958
"Marchouch, Morocco 2016",129.333333333333,0.007732,12,10.8,134.566281895324
"Marchouch, Morocco 2017",121,0.00826533333333333,11.8,11.5,110.276157642782
"Jessore, Bangladesh 2016",83,0.0120493333333333,18.6,10.8,102.961621972711
"Jessore, Bangladesh 2017",86,0.0116313333333333,21.7,11,88.0778556635057
"Central Ferry, USA 2018",56.6666666666667,0.017698,15.8,14.3,57.1102032271336
"Sutherland, Canada 2016",50,0.02,16.7,15.9,47.5854559337811
"Sutherland, Canada 2017",53.3333333333333,0.0187603333333333,15.7,16.1,47.3619359126691
"Sutherland, Canada 2018",46.6666666666667,0.021431,17.6,16.1,45.8016617406408
"Metaponto, Italy 2016",154,0.00649566666666667,10.6,10.9,147.543112939359
"Metaponto, Italy 2017",148.666666666667,0.00672633333333333,11.2,10.8,147.440684539801
"Rosthern, Canada 2016",46,0.021877,17.2,16.1,48.7574406653559
"Rosthern, Canada 2017",45,0.0222293333333333,17.5,16.4,47.008534847869
"Bardiya, Nepal 2016",120.666666666667,0.00833866666666667,19.2,11,90.3450235885359
"Bardiya, Nepal 2017",122.666666666667,0.00815366666666667,19.4,10.8,93.1238264169037
"Cordoba, Spain 2016",128.666666666667,0.00777466666666667,12.5,10.9,135.018225287102
"Cordoba, Spain 2017",133.333333333333,0.00750133333333333,11.7,11.1,132.609778722176
"Bhopal, India 2016",NA,0.011628,17.6,10.9,113.667369565806
"Bhopal, India 2017",NA,0.011765,20.6,10.7,108.429003933435
"Marchouch, Morocco 2016",137.333333333333,0.00728166666666667,12,10.8,141.004305284011
"Marchouch, Morocco 2017",125.666666666667,0.00795933333333333,11.8,11.5,116.43809162668
"Jessore, Bangladesh 2016",97.6666666666667,0.010239,18.6,10.8,103.171825121243
"Jessore, Bangladesh 2017",95.6666666666667,0.010482,21.7,11,87.6427991793445
"Central Ferry, USA 2018",55,0.018182,15.8,14.3,61.2745699405363
"Sutherland, Canada 2016",48.6666666666667,0.0205496666666667,16.7,15.9,47.4093266515578
"Sutherland, Canada 2017",49.3333333333333,0.0202776666666667,15.7,16.1,47.3901101551843
"Sutherland, Canada 2018",46.5,0.021508,17.6,16.1,45.5354572577192
"Metaponto, Italy 2016",149.666666666667,0.00668166666666667,10.6,10.9,145.981997014476
"Metaponto, Italy 2017",146.666666666667,0.006819,11.2,10.8,145.005111109101
"Rosthern, Canada 2016",45.6666666666667,0.0219,17.2,16.1,46.794304778968
"Rosthern, Canada 2017",45.3333333333333,0.022061,17.5,16.4,45.0985121643212
"Bardiya, Nepal 2016",103.5,0.009662,19.2,11,84.5232949034447
"Bardiya, Nepal 2017",125.666666666667,0.007958,19.4,10.8,86.7929280168998
"Cordoba, Spain 2016",127,0.007874,12.5,10.9,131.467769172027
"Cordoba, Spain 2017",127.333333333333,0.00785533333333333,11.7,11.1,130.120405864378
"Bhopal, India 2016",NA,0.011628,17.6,10.9,105.955810610982
"Bhopal, India 2017",79,0.0127095,20.6,10.7,98.9941734420353
"Marchouch, Morocco 2016",133.333333333333,0.007509,12,10.8,136.412436638731
"Marchouch, Morocco 2017",128,0.00781333333333333,11.8,11.5,113.531892215098
"Jessore, Bangladesh 2016",90.5,0.01105,18.6,10.8,99.2813947944481
"Jessore, Bangladesh 2017",82.6666666666667,0.012097,21.7,11,84.1999609997795
"Central Ferry, USA 2018",54.5,0.0183505,15.8,14.3,59.9634934682826
"Sutherland, Canada 2016",46.6666666666667,0.021431,16.7,15.9,44.8929597698325
"Sutherland, Canada 2017",46,0.021759,15.7,16.1,44.756757266093
"Sutherland, Canada 2018",42.6666666666667,0.0234406666666667,17.6,16.1,43.1609596560852
"Metaponto, Italy 2016",136.666666666667,0.007325,10.6,10.9,143.210884988063
"Metaponto, Italy 2017",144.333333333333,0.00692833333333333,11.2,10.8,142.797372703939
"Rosthern, Canada 2016",43.6666666666667,0.0229033333333333,17.2,16.1,44.2751509849512
"Rosthern, Canada 2017",41.3333333333333,0.0242066666666667,17.5,16.4,42.6505591557206
"Bardiya, Nepal 2016",126.666666666667,0.00789866666666667,19.2,11,81.4377068114814
"Bardiya, Nepal 2017",116.333333333333,0.00860633333333333,19.4,10.8,83.7693700870864
"Cordoba, Spain 2016",118.666666666667,0.008427,12.5,10.9,128.132895219475
"Cordoba, Spain 2017",127.333333333333,0.00785633333333333,11.7,11.1,125.901896217856
"Bhopal, India 2016",NA,0.011628,17.6,10.9,105.420637453769
"Bhopal, India 2017",71.5,0.0140035,20.6,10.7,99.9867739196203
"Marchouch, Morocco 2016",128.666666666667,0.007772,12,10.8,132.734694651145
"Marchouch, Morocco 2017",124.333333333333,0.00804466666666667,11.8,11.5,108.964858458017
"Jessore, Bangladesh 2016",83.6666666666667,0.0119526666666667,18.6,10.8,100.303376665356
"Jessore, Bangladesh 2017",83.3333333333333,0.0120016666666667,21.7,11,85.4225466885518
"Central Ferry, USA 2018",56,0.0178833333333333,15.8,14.3,56.4563496456326
"Sutherland, Canada 2016",47,0.021277,16.7,15.9,45.8122964765326
"Sutherland, Canada 2017",46.3333333333333,0.021598,15.7,16.1,45.8296280548088
"Sutherland, Canada 2018",43,0.023256,17.6,16.1,44.0284021088682
"Metaponto, Italy 2016",134.666666666667,0.00742566666666667,10.6,10.9,133.187010187891
"Metaponto, Italy 2017",140.666666666667,0.00711,11.2,10.8,132.345625891809
"Rosthern, Canada 2016",45.3333333333333,0.022061,17.2,16.1,44.2904022989303
"Rosthern, Canada 2017",42.6666666666667,0.0234406666666667,17.5,16.4,42.7063294021224
"Bardiya, Nepal 2016",112.666666666667,0.00891366666666667,19.2,11,77.3560225337228
"Bardiya, Nepal 2017",116.666666666667,0.008593,19.4,10.8,79.1970851677753
"Cordoba, Spain 2016",114,0.008772,12.5,10.9,120.818245146049
"Cordoba, Spain 2017",123.666666666667,0.00808866666666667,11.7,11.1,119.657072019513
"Bhopal, India 2016",64.5,0.0155495,17.6,10.9,100.713150040283
"Bhopal, India 2017",75.3333333333333,0.013283,20.6,10.7,94.8988518028058
"Marchouch, Morocco 2016",128,0.007812,12,10.8,124.657046499544
"Marchouch, Morocco 2017",118,0.00847566666666667,11.8,11.5,104.8761278845
"Jessore, Bangladesh 2016",76.6666666666667,0.013044,18.6,10.8,92.9984030993226
"Jessore, Bangladesh 2017",83,0.012052,21.7,11,79.1533482342565
"Central Ferry, USA 2018",53.6666666666667,0.0186353333333333,15.8,14.3,56.8363085236421
"Sutherland, Canada 2016",52,0.019245,16.7,15.9,49.543082458727
"Sutherland, Canada 2017",54,0.018531,15.7,16.1,49.5612531405466
"Sutherland, Canada 2018",46.6666666666667,0.021431,17.6,16.1,47.6735192293654
"Metaponto, Italy 2016",132.666666666667,0.007542,10.6,10.9,138.593745348399
"Metaponto, Italy 2017",141.333333333333,0.00707733333333333,11.2,10.8,137.405279844192
"Rosthern, Canada 2016",48.6666666666667,0.0205496666666667,17.2,16.1,49.2432721421018
"Rosthern, Canada 2017",46.6666666666667,0.021431,17.5,16.4,47.5614002950556
"Bardiya, Nepal 2016",110.666666666667,0.009061,19.2,11,81.1458074837699
"Bardiya, Nepal 2017",121.666666666667,0.00822166666666667,19.4,10.8,82.8187642856846
"Cordoba, Spain 2016",118.666666666667,0.008427,12.5,10.9,124.701038555595
"Cordoba, Spain 2017",125,0.008009,11.7,11.1,123.939786527669
"Bhopal, India 2016",84.5,0.011835,17.6,10.9,102.280553504277
"Bhopal, India 2017",73,0.013699,20.6,10.7,95.8659874201818
"Marchouch, Morocco 2016",129.333333333333,0.007732,12,10.8,128.569724629881
"Marchouch, Morocco 2017",121.333333333333,0.00824233333333333,11.8,11.5,110.105370785391
"Jessore, Bangladesh 2016",79,0.0126596666666667,18.6,10.8,98.9732905910995
"Jessore, Bangladesh 2017",84.6666666666667,0.0118126666666667,21.7,11,85.4082168723073
"Central Ferry, USA 2018",57.6666666666667,0.0174006666666667,15.8,14.3,61.9692358638927
"Sutherland, Canada 2016",50.6666666666667,0.0197386666666667,16.7,15.9,48.3320508744665
"Sutherland, Canada 2017",52,0.019231,15.7,16.1,48.3726142924664
"Sutherland, Canada 2018",45.6666666666667,0.0219143333333333,17.6,16.1,46.4409092891532
"Metaponto, Italy 2016",134.5,0.007435,10.6,10.9,144.301387764308
"Metaponto, Italy 2017",144.333333333333,0.00692933333333333,11.2,10.8,142.813532449743
"Rosthern, Canada 2016",45,0.0222293333333333,17.2,16.1,48.625924538139
"Rosthern, Canada 2017",46,0.021746,17.5,16.4,46.9276869224647
"Bardiya, Nepal 2016",120.666666666667,0.00828966666666667,19.2,11,79.7927310946032
"Bardiya, Nepal 2017",119.666666666667,0.00837133333333333,19.4,10.8,81.4636191517537
"Cordoba, Spain 2016",118,0.00847966666666667,12.5,10.9,128.959745592569
"Cordoba, Spain 2017",127.333333333333,0.00785633333333333,11.7,11.1,128.286990583265
"Bhopal, India 2016",85,0.011765,17.6,10.9,104.03449131122
"Bhopal, India 2017",72.6666666666667,0.0137713333333333,20.6,10.7,97.553814111719
"Marchouch, Morocco 2016",130,0.007692,12,10.8,133.880340907234
"Marchouch, Morocco 2017",122.5,0.0081635,11.8,11.5,113.016648119283
"Jessore, Bangladesh 2016",76.5,0.0130725,18.6,10.8,99.1197892398275
"Jessore, Bangladesh 2017",81,0.0123493333333333,21.7,11,84.7250999314962
"Central Ferry, USA 2018",64,0.015625,15.8,14.3,60.328288682889
"Sutherland, Canada 2016",49.3333333333333,0.020272,16.7,15.9,47.0234856491608
"Sutherland, Canada 2017",48.3333333333333,0.0206913333333333,15.7,16.1,46.8692088738226
"Sutherland, Canada 2018",45.6666666666667,0.0219143333333333,17.6,16.1,45.2345000835407
"Metaponto, Italy 2016",145,0.006897,10.6,10.9,145.033736273959
"Metaponto, Italy 2017",146,0.00684966666666667,11.2,10.8,144.755540304361
"Rosthern, Canada 2016",45,0.0222293333333333,17.2,16.1,46.4392175694688
"Rosthern, Canada 2017",45.3333333333333,0.0220753333333333,17.5,16.4,44.7515662194144
"Bardiya, Nepal 2016",111.333333333333,0.00901566666666667,19.2,11,86.5569370962226
"Bardiya, Nepal 2017",122.333333333333,0.00818033333333333,19.4,10.8,89.1202891494661
"Cordoba, Spain 2016",123.333333333333,0.008114,12.5,10.9,131.593496134665
"Cordoba, Spain 2017",130.666666666667,0.00765333333333333,11.7,11.1,129.348652686167
"Bhopal, India 2016",84,0.011905,17.6,10.9,106.801971328208
"Bhopal, India 2017",NA,0.011765,20.6,10.7,100.613038479143
"Marchouch, Morocco 2016",134,0.007463,12,10.8,136.347773879939
