"Location","Year","Expt","Date","DaysAfterPlanting","Temp_min","Temp_mean","Temp_max","DayLength","SunRise","MacroEnv"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2016-12-23,38,11.2,16.95,22.7,10.57,"06:45:36","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2016-12-24,39,11,16.5,22,10.58,"06:45:36","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2016-12-25,40,11.5,17.3,23.1,10.58,"06:46:12","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2016-12-26,41,11,17.1,23.2,10.58,"06:46:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2016-12-27,42,11.5,16.75,22,10.58,"06:46:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2016-12-28,43,11.2,16.35,21.5,10.59,"06:47:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2016-12-29,44,12.3,16.75,21.2,10.59,"06:48:00","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2016-12-30,45,10.2,16.15,22.1,10.6,"06:48:00","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2016-12-31,46,10.1,15.2,20.3,10.6,"06:48:36","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-01,47,16,22.5,29,10.61,"06:48:36","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-02,48,9.8,19.2,28.6,10.61,"06:49:12","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-03,49,10,19.3,28.6,10.62,"06:49:12","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-04,50,9.5,18.5,27.5,10.63,"06:49:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-05,51,9.3,18.25,27.2,10.63,"06:49:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-06,52,9.9,18.45,27,10.64,"06:49:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-07,53,8.9,17.95,27,10.65,"06:49:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-08,54,8.6,17.6,26.6,10.66,"06:50:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-09,55,9.6,17.9,26.2,10.67,"06:50:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-10,56,9.3,17.8,26.3,10.68,"06:50:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-11,57,8.5,16.75,25,10.69,"06:50:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-12,58,8.7,17.25,25.8,10.7,"06:50:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-13,59,8.3,16.95,25.6,10.71,"06:50:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-14,60,8.5,16.9,25.3,10.72,"06:50:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-15,61,8,16.55,25.1,10.74,"06:50:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-16,62,7.9,15.9,23.9,10.75,"06:50:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-17,63,8.5,17.45,26.4,10.76,"06:50:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-18,64,9.3,17.85,26.4,10.78,"06:50:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-19,65,9.6,18.45,27.3,10.79,"06:50:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-20,66,9.5,18.25,27,10.8,"06:50:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-21,67,9.4,17.75,26.1,10.82,"06:49:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-22,68,9.5,18.25,27,10.83,"06:49:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-23,69,9.5,18.175,26.85,10.85,"06:49:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-24,70,9.4666666667,18.08333333335,26.7,10.86,"06:49:12","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-25,71,9.45,18,26.55,10.88,"06:49:12","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-26,72,9.5,18.25,27,10.9,"06:49:12","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-27,73,9.8,18.7,27.6,10.91,"06:48:36","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-28,74,9.55,18.475,27.4,10.93,"06:48:36","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-29,75,9.2666666667,18.2666666667,27.2666666667,10.95,"06:48:00","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-30,76,9.05,18.1375,27.225,10.96,"06:47:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-01-31,77,8.9,17.8,26.7,10.98,"06:47:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-01,78,9.8,18.7,27.6,11,"06:46:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-02,79,9.3,18.25,27.2,11.02,"06:46:12","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-03,80,8.7,17.85,27,11.04,"06:46:12","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-04,81,8.4,17.75,27.1,11.05,"06:45:36","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-05,82,8.3,16.45,24.6,11.07,"06:45:00","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-06,83,9.3,18.35,27.4,11.09,"06:44:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-07,84,9.2,18.2,27.2,11.11,"06:43:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-08,85,9,18,27,11.13,"06:43:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-09,86,8.8,18.15,27.5,11.15,"06:43:12","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-10,87,9.6,18.3,27,11.17,"06:42:36","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-11,88,16,21.55,27.1,11.19,"06:42:00","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-12,89,16.3,21.95,27.6,11.21,"06:41:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-13,90,10.8,19.3,27.8,11.23,"06:40:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-14,91,10.9,19.35,27.8,11.25,"06:39:36","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-15,92,11,19.45,27.9,11.27,"06:39:00","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-16,93,10.6,18.95,27.3,11.29,"06:38:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-17,94,10.9,19.35,27.8,11.31,"06:37:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-18,95,11,19.55,28.1,11.34,"06:37:12","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-19,96,11.2,19.7,28.2,11.36,"06:36:36","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-20,97,11.4,19.85,28.3,11.38,"06:35:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-21,98,11.5,20.05,28.6,11.4,"06:34:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-22,99,11.6,20.4,29.2,11.42,"06:34:12","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-23,100,11.4,20.2,29,11.44,"06:33:00","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-24,101,11.5,20.5,29.5,11.46,"06:32:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-25,102,10.7,19.65,28.6,11.49,"06:31:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-26,103,10.9,19.95,29,11.51,"06:30:36","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-27,104,11,20.05,29.1,11.53,"06:30:00","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-02-28,105,10.8,20,29.2,11.55,"06:29:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-01,106,14.2,22.95,31.7,11.57,"06:28:12","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-02,107,13.2,22.35,31.5,11.6,"06:27:36","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-03,108,14.7,23.3,31.9,11.62,"06:26:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-04,109,14,23.2,32.4,11.64,"06:25:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-05,110,14.5,23.25,32,11.66,"06:24:36","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-06,111,15,23.8,32.6,11.69,"06:24:00","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-07,112,14.6,23.55,32.5,11.71,"06:22:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-08,113,14.2,23.6,33,11.73,"06:22:12","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-09,114,13.9,23.25,32.6,11.75,"06:21:00","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-10,115,14.6,23.4,32.2,11.78,"06:20:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-11,116,15,23.95,32.9,11.8,"06:19:12","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-12,117,15,23.75,32.5,11.82,"06:18:00","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-13,118,14.9,23.65,32.4,11.84,"06:17:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-14,119,15.2,24.1,33,11.87,"06:16:12","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-15,120,15.1,23.9,32.7,11.89,"06:15:36","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-16,121,15.3,24.2,33.1,11.91,"06:14:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-17,122,14.7,23.5,32.3,11.93,"06:13:12","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-18,123,15,23.45,31.9,11.96,"06:12:36","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-19,124,14.9,23.95,33,11.98,"06:11:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-20,125,14.6,23.6,32.6,12,"06:10:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-21,126,14.5,23.5,32.5,12.02,"06:09:36","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-22,127,15,24,33,12.05,"06:08:24","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-23,128,14.7,23.45,32.2,12.07,"06:07:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-24,129,15.3,24.1,32.9,12.09,"06:06:36","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-25,130,15.2,23.6,32,12.11,"06:06:00","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-26,131,15,23.75,32.5,12.14,"06:04:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-27,132,14.7,23.6,32.5,12.16,"06:03:36","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-28,133,14.3,23.65,33,12.18,"06:03:00","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-29,134,14.9,23.55,32.2,12.2,"06:01:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-30,135,15,23.7,32.4,12.23,"06:00:36","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-03-31,136,14.4,23.6,32.8,12.25,"06:00:00","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-04-01,137,14.7,23.65,32.6,12.27,"05:58:48","South Asia"
"Jessore, Bangladesh","2016","Jessore, Bangladesh 2016",2017-04-02,138,15,23.9,32.8,12.29,"05:58:12","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-03,0,15.01,22.55,30.09,10.66,"06:33:36","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-04,1,15.08,21.885,28.69,10.65,"06:34:12","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-05,2,14.58,22.175,29.77,10.64,"06:34:48","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-06,3,15.99,22.825,29.66,10.63,"06:35:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-07,4,19.22,24.87,30.52,10.63,"06:36:00","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-08,5,20.25,23.08,25.91,10.62,"06:36:36","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-09,6,19.44,20.845,22.25,10.61,"06:37:12","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-10,7,21.58,22.36,23.14,10.61,"06:37:48","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-11,8,20.22,24.17,28.12,10.6,"06:38:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-12,9,19.22,24.91,30.6,10.6,"06:39:00","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-13,10,17.49,23.965,30.44,10.59,"06:39:36","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-14,11,15.65,23.325,31,10.59,"06:40:12","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-15,12,14.84,21.815,28.79,10.58,"06:40:48","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-16,13,12.19,19.995,27.8,10.58,"06:41:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-17,14,11.1,19.03,26.96,10.58,"06:42:00","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-18,15,14.89,20.535,26.18,10.58,"06:42:36","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-19,16,13.64,18.615,23.59,10.57,"06:43:12","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-20,17,12.92,18.435,23.95,10.57,"06:43:48","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-21,18,12.65,19.625,26.6,10.57,"06:44:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-22,19,11.93,20.05,28.17,10.57,"06:45:00","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-23,20,13.21,21.1,28.99,10.57,"06:45:00","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-24,21,12.12,19.835,27.55,10.57,"06:45:36","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-25,22,12.7,20.385,28.07,10.58,"06:46:12","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-26,23,12.53,19.955,27.38,10.58,"06:46:48","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-27,24,10.88,19.75,28.62,10.58,"06:46:48","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-28,25,12.46,20.725,28.99,10.59,"06:47:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-29,26,12.73,20.29,27.85,10.59,"06:47:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-30,27,11.54,20.365,29.19,10.59,"06:48:00","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2017-12-31,28,12.85,21.36,29.87,10.6,"06:48:36","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-01,29,11.86,19.98,28.1,10.6,"06:48:36","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-02,30,12.9,20.275,27.65,10.61,"06:49:12","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-03,31,9.26,17.61,25.96,10.62,"06:49:12","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-04,32,6.86,12.71,18.56,10.62,"06:49:12","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-05,33,8.19,16.375,24.56,10.63,"06:49:48","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-06,34,7.42,16.57,25.72,10.64,"06:49:48","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-07,35,5.39,14.345,23.3,10.65,"06:49:48","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-08,36,6.59,14.335,22.08,10.66,"06:50:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-09,37,5.51,15.07,24.63,10.67,"06:50:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-10,38,6.43,15.23,24.03,10.68,"06:50:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-11,39,6.56,13.25,19.94,10.69,"06:50:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-12,40,7.04,14.55,22.06,10.7,"06:50:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-13,41,9.34,14.815,20.29,10.71,"06:50:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-14,42,9.34,15.15,20.96,10.72,"06:50:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-15,43,8.79,16.71,24.63,10.73,"06:50:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-16,44,8.54,16.55,24.56,10.75,"06:50:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-17,45,8.12,16.97,25.82,10.76,"06:50:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-18,46,8.12,16.97,25.82,10.77,"06:50:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-19,47,8.02,18.085,28.15,10.79,"06:50:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-20,48,8.12,17.345,26.57,10.8,"06:50:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-21,49,9.04,17.76,26.48,10.81,"06:50:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-22,50,8.42,17.715,27.01,10.83,"06:49:48","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-23,51,9.76,19.04,28.32,10.84,"06:49:48","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-24,52,11.78,20.485,29.19,10.86,"06:49:48","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-25,53,10.25,18.765,27.28,10.88,"06:49:12","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-26,54,10.44,17.91,25.38,10.89,"06:49:12","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-27,55,8.77,17.98,27.19,10.91,"06:48:36","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-28,56,9.16,18.235,27.31,10.92,"06:48:36","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-29,57,9.06,18.245,27.43,10.94,"06:48:00","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-30,58,10.15,19.46,28.77,10.96,"06:48:00","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-01-31,59,11.54,19.435,27.33,10.98,"06:47:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-01,60,11.81,20.14,28.47,10.99,"06:46:48","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-02,61,12.29,21,29.71,11.01,"06:46:48","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-03,62,13.35,22.405,31.46,11.03,"06:46:12","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-04,63,17.51,23.95,30.39,11.05,"06:45:36","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-05,64,17.51,24.19,30.87,11.07,"06:45:00","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-06,65,15.58,23.57,31.56,11.09,"06:44:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-07,66,13.5,21.495,29.49,11.11,"06:44:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-08,67,15.7,22.595,29.49,11.13,"06:43:48","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-09,68,14.34,23.725,33.11,11.15,"06:43:12","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-10,69,17.87,23.895,29.92,11.17,"06:42:36","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-11,70,13.21,21.915,30.62,11.19,"06:42:00","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-12,71,14.24,18.64,23.04,11.21,"06:41:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-13,72,15.34,23.565,31.79,11.23,"06:40:48","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-14,73,14.17,22.575,30.98,11.25,"06:40:12","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-15,74,11.54,20.5,29.46,11.27,"06:39:36","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-16,75,12.97,21.77,30.57,11.29,"06:38:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-17,76,14.36,22.845,31.33,11.31,"06:37:48","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-18,77,14.96,23.89,32.82,11.33,"06:37:12","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-19,78,16.8,24.835,32.87,11.35,"06:36:36","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-20,79,17.39,25.835,34.28,11.37,"06:36:00","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-21,80,16.65,24.75,32.85,11.39,"06:34:48","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-22,81,16.61,25.155,33.7,11.42,"06:34:12","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-23,82,20.1,27.975,35.85,11.44,"06:33:36","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-24,83,17.94,26.44,34.94,11.46,"06:32:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-25,84,17.53,26.745,35.96,11.48,"06:31:48","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-26,85,19.17,27.255,35.34,11.5,"06:31:12","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-27,86,18.82,26.855,34.89,11.52,"06:30:00","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-02-28,87,17.77,26.61,35.45,11.55,"06:29:24","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-03-01,88,21.77,29.24,36.71,11.57,"06:28:12","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-03-02,89,21.77,29.24,36.71,11.59,"06:27:36","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-03-03,90,22.82,30.275,37.73,11.61,"06:27:00","South Asia"
"Jessore, Bangladesh","2017","Jessore, Bangladesh 2017",2018-03-04,91,20.32,28.57,36.82,11.64,"06:25:48","South Asia"
