"Expt","ExptShort","MacroEnv","Entry","Name","Cluster","DTF_0","DTF_1","Difference","Treatment"
"Bardiya, Nepal 2017","Ne17","South Asia",98,"ILL 6182 AGL","5",94.4478160963415,92.4353761074834,2.01243998885813,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",98,"ILL 6182 AGL","5",109.132205504765,106.454217605937,2.67798789882757,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",98,"ILL 6182 AGL","5",98.885291630657,96.6815131240419,2.20377850661501,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",98,"ILL 6182 AGL","5",119.986831785514,116.757510768104,3.22932101741019,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",99,"ILL 6211 AGL","1",44.9185715986966,44.6088174706914,0.309754128005274,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",99,"ILL 6211 AGL","1",48.4448236396434,48.0847221278545,0.360101511788869,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",99,"ILL 6211 AGL","1",55.7918902143721,55.3148192036395,0.477071010732594,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",99,"ILL 6211 AGL","1",64.7533892969304,64.111633497282,0.641755799648365,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",99,"ILL 6211 AGL","1",60.1907714043191,59.6358800014347,0.554891402884408,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",99,"ILL 6211 AGL","1",67.4460987282891,66.7501463696847,0.695952358604444,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",99,"ILL 6211 AGL","1",96.6905477704857,95.2665965071705,1.42395126331512,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",99,"ILL 6211 AGL","1",90.7039470190371,89.4497214983978,1.25422552063931,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",99,"ILL 6211 AGL","1",104.633085538172,102.96760297592,1.66548256225256,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",100,"ILL 624 AGL","7",46.7925456246999,46.3373503270835,0.455195297616434,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",100,"ILL 624 AGL","7",49.86975692961,49.3530536962223,0.516703233387716,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",100,"ILL 624 AGL","7",61.3059499300414,60.5269431008924,0.779006829149026,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",100,"ILL 624 AGL","7",94.4207241266543,92.5854540413869,1.8352700852674,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",100,"ILL 624 AGL","7",85.8981839889919,84.3766000960081,1.52158389298383,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",100,"ILL 624 AGL","7",96.6970274086371,94.7731024899725,1.92392491866458,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",100,"ILL 624 AGL","7",124.61808653307,121.440948187384,3.17713834568548,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",100,"ILL 624 AGL","7",112.327515391722,109.739661998221,2.58785339350113,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",100,"ILL 624 AGL","7",138.8243054699,134.892929365338,3.93137610456182,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",101,"ILL 6821 AGL","5",43.2519862100862,42.7921551421057,0.459831067980502,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",101,"ILL 6821 AGL","5",45.3498610492152,44.8446018510333,0.505259198181989,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",101,"ILL 6821 AGL","5",56.8284878636333,56.0373147655169,0.79117309811636,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",101,"ILL 6821 AGL","5",105.070791951484,102.397781550113,2.67301040137153,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",101,"ILL 6821 AGL","5",95.5945039995861,93.3768178249175,2.21768617466854,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",101,"ILL 6821 AGL","5",104.715369047144,102.060183545656,2.65518550148752,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",101,"ILL 6821 AGL","5",112.257012475394,109.211161837182,3.04585063821193,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",101,"ILL 6821 AGL","5",100.807303469979,98.3442764148916,2.46302705508734,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",101,"ILL 6821 AGL","5",123.873681024768,120.175211589303,3.69846943546499,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",102,"ILL 6853 AGL","5",45.7401832633503,45.2827888964463,0.457394366904012,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",102,"ILL 6853 AGL","5",48.0433473344521,47.5389846988783,0.504362635573777,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",102,"ILL 6853 AGL","5",59.3084545830123,58.5417256140206,0.766728968991742,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",102,"ILL 6853 AGL","5",100.610499860918,98.4237310267169,2.18676883420123,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",102,"ILL 6853 AGL","5",92.2726394984383,90.4299798609993,1.842659637439,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",102,"ILL 6853 AGL","5",100.978540987634,98.7759192728693,2.2026217147646,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",102,"ILL 6853 AGL","5",112.156199007485,109.445502190778,2.71069681670696,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",102,"ILL 6853 AGL","5",101.823853469704,99.5846090719555,2.23924439774895,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",102,"ILL 6853 AGL","5",122.751544839236,119.511896652886,3.23964818635011,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",103,"ILL 7089 AGL","4",42.2757416137323,41.857252004155,0.418489609577264,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",103,"ILL 7089 AGL","4",45.3444734445286,44.8633694277673,0.481104016761371,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",103,"ILL 7089 AGL","4",56.0349490074441,55.3020852908736,0.732863716570527,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",103,"ILL 7089 AGL","4",85.4038900642513,83.7130842683679,1.69080579588349,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",103,"ILL 7089 AGL","4",77.1410858670965,75.7589759743049,1.38210989279168,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",103,"ILL 7089 AGL","4",88.0953310472173,86.2973987704573,1.79793227675991,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",103,"ILL 7089 AGL","4",121.243207632054,117.863648647029,3.37955898502497,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",103,"ILL 7089 AGL","4",108.185474049735,105.486561453506,2.69891259622955,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",103,"ILL 7089 AGL","4",137.159067271423,132.849754550183,4.30931272124036,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",104,"ILL 7558 AGL","1",44.625087241409,44.3057201066526,0.319367134756462,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",104,"ILL 7558 AGL","1",48.0574814001133,47.6872995847612,0.370181815352055,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",104,"ILL 7558 AGL","1",55.670352687864,55.1742045139429,0.49614817392105,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",104,"ILL 7558 AGL","1",66.1217950659169,65.4230372451597,0.698757820757208,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",104,"ILL 7558 AGL","1",61.3868127477623,60.7840916960952,0.602721051667103,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",104,"ILL 7558 AGL","1",68.7701584209939,68.014625005448,0.755533415545884,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",104,"ILL 7558 AGL","1",97.5406770991957,96.0276956004292,1.51298149876654,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",104,"ILL 7558 AGL","1",91.2388304904166,89.913705182113,1.32512530830367,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",104,"ILL 7558 AGL","1",105.735426602518,103.959857650591,1.7755689519269,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",105,"ILL 7663 AGL","1",41.0364180480139,40.8522299494623,0.184188098551616,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",105,"ILL 7663 AGL","1",45.7105558758788,45.4821360966941,0.228419779184684,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",105,"ILL 7663 AGL","1",49.9518960645906,49.679247423638,0.272648640952546,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",105,"ILL 7663 AGL","1",45.8088404756093,45.5794398311445,0.229400644464739,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",105,"ILL 7663 AGL","1",42.587980724804,42.3896348940145,0.198345830789521,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",105,"ILL 7663 AGL","1",48.7846613082329,48.5245726794316,0.26008862880132,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",105,"ILL 7663 AGL","1",86.3675829940255,85.5557321816635,0.811850812361968,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",105,"ILL 7663 AGL","1",82.3857733792378,81.6467343187067,0.739039060531027,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",105,"ILL 7663 AGL","1",93.9126069281291,92.9535022591378,0.959104668991301,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",106,"ILL 7668 AGL","2",42.9539127845102,42.574100176427,0.379812608083185,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",106,"ILL 7668 AGL","2",45.8725032424097,45.4395829478161,0.432920294593643,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",106,"ILL 7668 AGL","2",55.2218994044633,54.595730936759,0.626168467704318,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",106,"ILL 7668 AGL","2",77.3982669285994,76.1737695699932,1.22449735860616,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",106,"ILL 7668 AGL","2",71.0849227484188,70.0507069048685,1.03421584355024,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",106,"ILL 7668 AGL","2",79.6445461370432,78.3485368877467,1.29600924929646,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",106,"ILL 7668 AGL","2",105.175166542692,102.92682161487,2.24834492782189,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",106,"ILL 7668 AGL","2",96.2798172109277,94.392291163902,1.8875260470257,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",106,"ILL 7668 AGL","2",115.653751767534,112.94086294637,2.71288882116396,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",107,"ILL 7716 AGL","1",44.374810649506,44.0849053200189,0.289905329487134,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",107,"ILL 7716 AGL","1",48.1535052704006,47.812314364626,0.341190905774681,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",107,"ILL 7716 AGL","1",55.026754083215,54.5816614352988,0.445092647916148,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",107,"ILL 7716 AGL","1",61.094243561792,60.546072578369,0.548170983422978,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",107,"ILL 7716 AGL","1",56.7481237661456,56.2748681598127,0.47325560633282,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",107,"ILL 7716 AGL","1",63.9639324964961,63.3633083676322,0.600624128863906,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",107,"ILL 7716 AGL","1",96.0112764531811,94.6643665357874,1.34690991739369,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",107,"ILL 7716 AGL","1",90.2383503507108,89.0475393325204,1.19081101819035,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",107,"ILL 7716 AGL","1",104.132626350066,102.55009377705,1.58253257301645,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",108,"ILL 7747 AGL","5",44.8728398229092,44.4108132940627,0.462026528846437,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",108,"ILL 7747 AGL","5",47.1468967994755,46.6371206954394,0.509776104036071,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",108,"ILL 7747 AGL","5",58.6228352742878,57.8367577316455,0.786077542642303,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",108,"ILL 7747 AGL","5",102.843946845246,100.448875549536,2.39507129571065,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",108,"ILL 7747 AGL","5",93.8893805604715,91.8891712720915,2.00020928837998,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",108,"ILL 7747 AGL","5",103.067225883621,100.661865289906,2.4053605937153,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",108,"ILL 7747 AGL","5",113.958675027931,111.025323774055,2.93335125387617,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",108,"ILL 7747 AGL","5",102.842993595098,100.447966181544,2.39502741355435,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",108,"ILL 7747 AGL","5",125.404389139602,121.861370586465,3.54301855313645,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",109,"ILL 7946 AGL","5",42.5391008660408,42.1054674048797,0.43363346116103,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",109,"ILL 7946 AGL","5",44.9218083194912,44.4385128376562,0.483295481835015,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",109,"ILL 7946 AGL","5",55.7661916966153,55.0233200764782,0.742871620137109,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",109,"ILL 7946 AGL","5",94.2987037763155,92.1939365614414,2.10476721487407,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",109,"ILL 7946 AGL","5",85.8440311175576,84.0962670368012,1.74776408075641,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",109,"ILL 7946 AGL","5",95.2412944426316,93.0947181968466,2.14657624578498,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",109,"ILL 7946 AGL","5",111.123139079582,108.211915409947,2.91122366963528,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",109,"ILL 7946 AGL","5",100.036517362302,97.6710316616351,2.36548570066648,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",109,"ILL 7946 AGL","5",123.029703661504,119.471185877458,3.55851778404661,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",110,"ILL 7978 AGL","2",41.5551488677035,41.1926827126546,0.362466155048857,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",110,"ILL 7978 AGL","2",44.1977090979927,43.7879048400562,0.409804257936493,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",110,"ILL 7978 AGL","2",53.0257655266722,52.4369933603393,0.588772166332923,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",110,"ILL 7978 AGL","2",74.7463811612629,73.5817647321446,1.16461642911831,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",110,"ILL 7978 AGL","2",68.9423066427364,67.9503334321681,0.991973210568261,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",110,"ILL 7978 AGL","2",76.6012155284085,75.3785546708786,1.22266085752986,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",110,"ILL 7978 AGL","2",97.5375670501033,95.563835727551,1.97373132255234,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",110,"ILL 7978 AGL","2",89.7335813679237,88.0603426173089,1.6732387506148,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",110,"ILL 7978 AGL","2",106.450895860106,104.104288213252,2.34660764685398,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",111,"ILL 7979 AGL","2",42.9264459449441,42.5509702022273,0.375475742716802,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",111,"ILL 7979 AGL","2",45.5975515012692,45.174124303581,0.423427197688241,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",111,"ILL 7979 AGL","2",54.7273474713618,54.1185150712111,0.608832400150618,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",111,"ILL 7979 AGL","2",77.7201878111809,76.4980181171711,1.22216969400984,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",111,"ILL 7979 AGL","2",71.7336755959068,70.6912708999077,1.04240469599912,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",111,"ILL 7979 AGL","2",79.5317876057987,78.2524470815361,1.27934052426262,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",111,"ILL 7979 AGL","2",100.093673822655,98.0756999848659,2.01797383778897,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",111,"ILL 7979 AGL","2",92.1280967435913,90.4157811054418,1.71231563814958,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",111,"ILL 7979 AGL","2",109.09670181344,106.703723939764,2.39297787367646,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",112,"ILL 8007 AGL","1",39.6933697129769,39.3737100444727,0.319659668504187,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",112,"ILL 8007 AGL","1",42.8051093510681,42.4336006138578,0.371508737210249,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",112,"ILL 8007 AGL","1",50.6386573287856,50.1195550617571,0.519102267028501,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",112,"ILL 8007 AGL","1",63.970891060014,63.1446955875234,0.82619547249061,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",112,"ILL 8007 AGL","1",58.8583688391295,58.1582319602864,0.700136878843111,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",112,"ILL 8007 AGL","1",66.5568141222476,65.6629399563596,0.893874165887951,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",112,"ILL 8007 AGL","1",95.8886853866525,94.0442512380559,1.84443414859666,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",112,"ILL 8007 AGL","1",88.3817857101161,86.8124767460923,1.56930896402375,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",112,"ILL 8007 AGL","1",105.520023395792,103.290767519675,2.22925587611672,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",113,"ILL 8009 AGL","2",40.5287238533481,40.1874425818257,0.341281271522391,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",113,"ILL 8009 AGL","2",43.5346313809338,43.1410947256845,0.393536655249264,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",113,"ILL 8009 AGL","2",51.9256897671666,51.3668028200506,0.558886947115944,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",113,"ILL 8009 AGL","2",68.5789437460544,67.6074400861094,0.971503659945057,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",113,"ILL 8009 AGL","2",63.0226647468627,62.2012639323614,0.821400814501338,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",113,"ILL 8009 AGL","2",71.0500573291446,70.0078116759353,1.04224565320926,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",113,"ILL 8009 AGL","2",98.9663156394186,96.9557415017036,2.01057413771503,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",113,"ILL 8009 AGL","2",90.8899458770072,89.1913205465874,1.69862533041986,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",113,"ILL 8009 AGL","2",108.965465083901,106.533078982751,2.43238610115002,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",114,"ILL 8010 AGL","2",41.5375455790831,41.1943027087475,0.343242870335501,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",114,"ILL 8010 AGL","2",44.6747617697947,44.2779601932421,0.396801576552612,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",114,"ILL 8010 AGL","2",53.0961592199112,52.5365967461193,0.559562473791907,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",114,"ILL 8010 AGL","2",68.8905637985133,67.9515272424427,0.939036556070647,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",114,"ILL 8010 AGL","2",63.3595069220969,62.5643329690857,0.795173953011187,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",114,"ILL 8010 AGL","2",71.4770845381468,70.4667284170765,1.01035612107027,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",114,"ILL 8010 AGL","2",100.658397015899,98.6661565407708,1.99224047512803,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",114,"ILL 8010 AGL","2",92.6143152576551,90.9250982807652,1.68921697688995,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",114,"ILL 8010 AGL","2",110.737637928784,108.331212555659,2.4064253731254,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",115,"ILL 8072 AGL","5",43.7156502853322,43.2566659648267,0.458984320505465,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",115,"ILL 8072 AGL","5",46.1029125335416,45.5927227530757,0.510189780465836,"P + 0.1"
"Central Ferry, USA 2018","Us18","Temperate",115,"ILL 8072 AGL","5",57.6469470249957,56.8514731906401,0.795473834355569,"P + 0.1"
"Bhopal, India 2017","In17","South Asia",115,"ILL 8072 AGL","5",101.771839930647,99.3184563691462,2.45338356150101,"P + 0.1"
"Jessore, Bangladesh 2017","Ba17","South Asia",115,"ILL 8072 AGL","5",92.3110753511673,90.288092725129,2.02298262603837,"P + 0.1"
"Bardiya, Nepal 2017","Ne17","South Asia",115,"ILL 8072 AGL","5",102.412863509105,99.928853854747,2.48400965435843,"P + 0.1"
"Cordoba, Spain 2017","Sp17","Mediterranean",115,"ILL 8072 AGL","5",117.089705689509,113.853957555086,3.23574813442366,"P + 0.1"
"Marchouch, Morocco 2017","Mo17","Mediterranean",115,"ILL 8072 AGL","5",104.858101430623,102.255565063952,2.60253636667106,"P + 0.1"
"Metaponto, Italy 2017","It17","Mediterranean",115,"ILL 8072 AGL","5",130.114530059804,126.131112018809,3.98341804099552,"P + 0.1"
"Rosthern, Canada 2017","Ro17","Temperate",116,"ILL 8174 AGL","3",44.542404027826,44.142144202197,0.400259825628993,"P + 0.1"
"Sutherland, Canada 2017","Su17","Temperate",116,"ILL 8174 AGL","3",47.9842737402821,47.5200887503789,0.464184989903245,"P + 0.1"
