"Expt","DTF","RDTF","T_mean","P_mean","Predicted_DTF"
"Rosthern, Canada 2017",44.6666666666667,0.0223903333333333,17.5,16.4,44.6621309791428
"Sutherland, Canada 2016",51.3333333333333,0.0195116666666667,16.7,15.9,47.8572410104651
"Sutherland, Canada 2017",49.3333333333333,0.020272,15.7,16.1,47.6734519091963
"Sutherland, Canada 2018",46.6666666666667,0.021431,17.6,16.1,46.0389104178381
"Central Ferry, USA 2018",54.6666666666667,0.0182983333333333,15.8,14.3,59.6566185965728
"Bhopal, India 2016",NA,0.011628,17.6,10.9,105.984104243734
"Bhopal, India 2017",NA,0.011765,20.6,10.7,98.6315876599772
"Jessore, Bangladesh 2016",92.3333333333333,0.010831,18.6,10.8,104.263556320155
"Jessore, Bangladesh 2017",88.6666666666667,0.0112786666666667,21.7,11,88.6629625251212
"Bardiya, Nepal 2016",123.5,0.0080975,19.2,11,97.0989833282182
"Bardiya, Nepal 2017",122,0.00820433333333333,19.4,10.8,100.962717892749
"Cordoba, Spain 2016",126,0.00793766666666667,12.5,10.9,134.47392385473
"Cordoba, Spain 2017",131.666666666667,0.00759533333333333,11.7,11.1,131.659791099798
"Marchouch, Morocco 2016",131,0.00763433333333333,12,10.8,142.772517041904
"Marchouch, Morocco 2017",122.666666666667,0.00815233333333333,11.8,11.5,116.556114441746
"Metaponto, Italy 2016",147.333333333333,0.00678833333333333,10.6,10.9,149.439666793239
"Metaponto, Italy 2017",144.333333333333,0.00692866666666667,11.2,10.8,149.46383128243
"Rosthern, Canada 2016",44.5,0.0224745,17.2,16.1,43.542717404936
"Rosthern, Canada 2017",42,0.0238186666666667,17.5,16.4,41.9838781907748
"Sutherland, Canada 2016",46.6666666666667,0.021431,16.7,15.9,44.8908744565842
"Sutherland, Canada 2017",44.6666666666667,0.0223903333333333,15.7,16.1,44.7231611285181
"Sutherland, Canada 2018",42.6666666666667,0.0234406666666667,17.6,16.1,43.2383830564158
"Central Ferry, USA 2018",54.6666666666667,0.0183493333333333,15.8,14.3,55.5206480025734
"Bhopal, India 2016",NA,0.011628,17.6,10.9,95.7063125868913
"Bhopal, India 2017",71.3333333333333,0.0140196666666667,20.6,10.7,89.498858508151
"Jessore, Bangladesh 2016",76.6666666666667,0.013044,18.6,10.8,94.2602906974699
"Jessore, Bangladesh 2017",81,0.0123493333333333,21.7,11,80.976031094796
"Bardiya, Nepal 2016",104,0.00961966666666667,19.2,11,88.1908607801098
"Bardiya, Nepal 2017",116,0.00862366666666667,19.4,10.8,91.4727793534521
"Cordoba, Spain 2016",112.666666666667,0.00887666666666667,12.5,10.9,119.223044911174
"Cordoba, Spain 2017",117,0.008552,11.7,11.1,116.931711880262
"Marchouch, Morocco 2016",119.666666666667,0.00835666666666667,12,10.8,125.916738719806
"Marchouch, Morocco 2017",112,0.00893,11.8,11.5,104.518143657893
"Metaponto, Italy 2016",130,0.00769766666666667,10.6,10.9,131.236698751538
"Metaponto, Italy 2017",137.666666666667,0.007265,11.2,10.8,131.260069886474
"Rosthern, Canada 2016",50.6666666666667,0.019784,17.2,16.1,51.7652856062682
"Rosthern, Canada 2017",50,0.0200163333333333,17.5,16.4,49.9591999866776
"Sutherland, Canada 2016",54.3333333333333,0.0184066666666667,16.7,15.9,53.4099981124082
"Sutherland, Canada 2017",55.3333333333333,0.0180736666666667,15.7,16.1,53.5576696652098
"Sutherland, Canada 2018",48,0.0208393333333333,17.6,16.1,51.3073987998186
"Central Ferry, USA 2018",66.3333333333333,0.0151133333333333,15.8,14.3,65.3587970458458
"Bhopal, India 2016",NA,0.011628,17.6,10.9,103.879536186983
"Bhopal, India 2017",72,0.013889,20.6,10.7,94.8751869814104
"Jessore, Bangladesh 2016",80.6666666666667,0.0123973333333333,18.6,10.8,101.339215320129
"Jessore, Bangladesh 2017",86.3333333333333,0.0115833333333333,21.7,11,86.3309352517986
"Bardiya, Nepal 2016",122.666666666667,0.008159,19.2,11,95.1852652925087
"Bardiya, Nepal 2017",122.666666666667,0.008156,19.4,10.8,97.9177779046068
"Cordoba, Spain 2016",123,0.008138,12.5,10.9,134.618062327007
"Cordoba, Spain 2017",134,0.007463,11.7,11.1,133.994372236366
"Marchouch, Morocco 2016",129.333333333333,0.007732,12,10.8,142.384558689584
"Marchouch, Morocco 2017",138.666666666667,0.007213,11.8,11.5,120.994236605065
"Metaponto, Italy 2016",148.666666666667,0.00672766666666667,10.6,10.9,151.296930674352
"Metaponto, Italy 2017",145,0.006897,11.2,10.8,149.73575328444
"Rosthern, Canada 2016",49.6666666666667,0.0201413333333333,17.2,16.1,49.3144890257774
"Rosthern, Canada 2017",47.6666666666667,0.0210053333333333,17.5,16.4,47.6069569633109
"Sutherland, Canada 2016",54.3333333333333,0.0184146666666667,16.7,15.9,50.6624083095982
"Sutherland, Canada 2017",52.6666666666667,0.0189983333333333,15.7,16.1,49.9879228506663
"Sutherland, Canada 2018",47.6666666666667,0.0209873333333333,17.6,16.1,49.1379601759729
"Central Ferry, USA 2018",58.3333333333333,0.0171576666666667,15.8,14.3,62.5509734591558
"Bhopal, India 2016",NA,0.011628,17.6,10.9,115.060628876988
"Bhopal, India 2017",NA,0.011765,20.6,10.7,113.778786602825
"Jessore, Bangladesh 2016",NA,0.009615,18.6,10.8,115.620757011693
"Jessore, Bangladesh 2017",NA,0.009662,21.7,11,103.498240529911
"Bardiya, Nepal 2016",125,0.008,19.2,11,108.616630110195
"Bardiya, Nepal 2017",135,0.00741766666666667,19.4,10.8,113.705308098234
"Cordoba, Spain 2016",120.5,0.008323,12.5,10.9,128.828717099206
"Cordoba, Spain 2017",124,0.008065,11.7,11.1,123.992560446373
"Marchouch, Morocco 2016",128.666666666667,0.007772,12,10.8,134.283048817678
"Marchouch, Morocco 2017",118,0.00847566666666667,11.8,11.5,111.357091849898
"Metaponto, Italy 2016",137,0.00731166666666667,10.6,10.9,134.839737762295
"Metaponto, Italy 2017",141.666666666667,0.00705866666666667,11.2,10.8,136.962695363132
"Rosthern, Canada 2016",44.6666666666667,0.0224483333333333,17.2,16.1,44.5488199775866
"Rosthern, Canada 2017",43,0.0232643333333333,17.5,16.4,42.9842534351583
"Sutherland, Canada 2016",47.3333333333333,0.0211413333333333,16.7,15.9,46.0068150993715
"Sutherland, Canada 2017",46,0.021746,15.7,16.1,46.2664910508794
"Sutherland, Canada 2018",42,0.02381,17.6,16.1,44.1121031409799
"Central Ferry, USA 2018",54.6666666666667,0.0182983333333333,15.8,14.3,56.2834332574949
"Bhopal, India 2016",56,0.0179326666666667,17.6,10.9,87.747521132528
"Bhopal, India 2017",60.3333333333333,0.0166853333333333,20.6,10.7,79.1797798427748
"Jessore, Bangladesh 2016",67,0.0149276666666667,18.6,10.8,85.2142927938926
"Jessore, Bangladesh 2017",72,0.013891,21.7,11,71.9890576632352
"Bardiya, Nepal 2016",102,0.00980833333333333,19.2,11,79.9868692950264
"Bardiya, Nepal 2017",119.666666666667,0.00837566666666667,19.4,10.8,82.1046109794246
"Cordoba, Spain 2016",113.333333333333,0.00882433333333333,12.5,10.9,116.783146121392
"Cordoba, Spain 2017",117,0.008552,11.7,11.1,116.931711880262
"Marchouch, Morocco 2016",120.333333333333,0.00831033333333333,12,10.8,123.941879169853
"Marchouch, Morocco 2017",117.333333333333,0.008523,11.8,11.5,105.543951820059
"Metaponto, Italy 2016",129.333333333333,0.007735,10.6,10.9,133.204055071532
"Metaponto, Italy 2017",138.666666666667,0.00721133333333333,11.2,10.8,131.167590007945
"Rosthern, Canada 2016",46,0.0217663333333333,17.2,16.1,46.9975297438752
"Rosthern, Canada 2017",45.3333333333333,0.022061,17.5,16.4,45.3288608857259
"Sutherland, Canada 2016",49,0.020408,16.7,15.9,48.4609897323542
"Sutherland, Canada 2017",49,0.0204246666666667,15.7,16.1,48.3655626289715
"Sutherland, Canada 2018",43.3333333333333,0.0230796666666667,17.6,16.1,46.6456934968532
"Central Ferry, USA 2018",53.6666666666667,0.0186353333333333,15.8,14.3,59.742542867709
"Bhopal, India 2016",78,0.012821,17.6,10.9,100.526263809134
"Bhopal, India 2017",81,0.012346,20.6,10.7,93.3759450785394
"Jessore, Bangladesh 2016",91,0.01099,18.6,10.8,98.7370794110008
"Jessore, Bangladesh 2017",84.6666666666667,0.0118136666666667,21.7,11,84.6477243870095
"Bardiya, Nepal 2016",109,0.00918066666666667,19.2,11,92.5018870407976
"Bardiya, Nepal 2017",120.666666666667,0.00829266666666667,19.4,10.8,95.7039284122708
"Cordoba, Spain 2016",115.666666666667,0.008649,12.5,10.9,126.560278241756
"Cordoba, Spain 2017",124.666666666667,0.00802233333333333,11.7,11.1,124.652013130012
"Marchouch, Morocco 2016",128.666666666667,0.00777366666666667,12,10.8,133.693669128181
"Marchouch, Morocco 2017",119,0.00840433333333333,11.8,11.5,111.777486225723
"Metaponto, Italy 2016",129.666666666667,0.00771433333333333,10.6,10.9,140.074949945471
"Metaponto, Italy 2017",136.666666666667,0.00732133333333333,11.2,10.8,139.688190652255
"Rosthern, Canada 2016",48.3333333333333,0.0206913333333333,17.2,16.1,47.3424746309103
"Rosthern, Canada 2017",45.6666666666667,0.0219143333333333,17.5,16.4,45.6322346105289
"Sutherland, Canada 2016",52.6666666666667,0.0189983333333333,16.7,15.9,48.7756685141723
"Sutherland, Canada 2017",51.6666666666667,0.0193566666666667,15.7,16.1,48.4068272382019
"Sutherland, Canada 2018",46.3333333333333,0.021585,17.6,16.1,47.0665060740536
"Central Ferry, USA 2018",58,0.017281,15.8,14.3,60.6184827541473
"Bhopal, India 2016",NA,0.011628,17.6,10.9,109.473700383926
"Bhopal, India 2017",74,0.013514,20.6,10.7,104.192199124736
"Jessore, Bangladesh 2016",102.5,0.0097565,18.6,10.8,108.562096850763
"Jessore, Bangladesh 2017",94.3333333333333,0.010637,21.7,11,94.0114693992668
"Bardiya, Nepal 2016",123.666666666667,0.00809066666666667,19.2,11,101.389684585484
"Bardiya, Nepal 2017",122.666666666667,0.008157,19.4,10.8,105.719214842846
"Cordoba, Spain 2016",120.333333333333,0.00831433333333333,12.5,10.9,132.35349261303
"Cordoba, Spain 2017",128.666666666667,0.00777366666666667,11.7,11.1,128.639423695382
"Marchouch, Morocco 2016",130,0.007692,12,10.8,139.51301884561
"Marchouch, Morocco 2017",122.666666666667,0.00815233333333333,11.8,11.5,114.464734941931
"Metaponto, Italy 2016",137.666666666667,0.007269,10.6,10.9,143.528947317054
"Metaponto, Italy 2017",143,0.00699366666666667,11.2,10.8,144.506802347113
"Rosthern, Canada 2016",52.5,0.0190495,17.2,16.1,53.4950327695515
"Rosthern, Canada 2017",51.6666666666667,0.0193566666666667,17.5,16.4,51.6617874978474
"Sutherland, Canada 2016",57.3333333333333,0.01745,16.7,15.9,55.0027035981158
"Sutherland, Canada 2017",60.3333333333333,0.0165756666666667,15.7,16.1,54.5182969631782
"Sutherland, Canada 2018",50,0.02,17.6,16.1,53.2286173153692
"Central Ferry, USA 2018",70,0.014286,15.8,14.3,67.5363872138636
"Bhopal, India 2016",NA,0.011628,17.6,10.9,117.574257425743
"Bhopal, India 2017",NA,0.011765,20.6,10.7,113.487628309364
"Jessore, Bangladesh 2016",NA,0.009615,18.6,10.8,117.076204678748
"Jessore, Bangladesh 2017",NA,0.009662,21.7,11,103.498240529911
"Bardiya, Nepal 2016",123.666666666667,0.00808866666666667,19.2,11,110.165696225268
"Bardiya, Nepal 2017",128.333333333333,0.00779866666666667,19.4,10.8,114.566305309781
"Cordoba, Spain 2016",121.666666666667,0.00822566666666667,12.5,10.9,136.755051233373
"Cordoba, Spain 2017",133,0.00752066666666667,11.7,11.1,132.966935555359
"Marchouch, Morocco 2016",130,0.007692,12,10.8,142.904754914345
"Marchouch, Morocco 2017",138.666666666667,0.00721166666666667,11.8,11.5,119.976705082898
"Metaponto, Italy 2016",134.333333333333,0.00744433333333333,10.6,10.9,145.604420490058
"Metaponto, Italy 2017",144.333333333333,0.00692833333333333,11.2,10.8,146.831165315852
"Rosthern, Canada 2016",45.3333333333333,0.0220956666666667,17.2,16.1,46.989072979608
"Rosthern, Canada 2017",45.3333333333333,0.022061,17.5,16.4,45.328860885726
"Sutherland, Canada 2016",49,0.020408,16.7,15.9,48.4812171416771
"Sutherland, Canada 2017",47.6666666666667,0.020981,15.7,16.1,48.532525170473
"Sutherland, Canada 2018",43.6666666666667,0.0229113333333333,17.6,16.1,46.5939263028558
"Central Ferry, USA 2018",60.5,0.01653,15.8,14.3,59.5759893003688
"Bhopal, India 2016",NA,0.011628,17.6,10.9,97.1090466447121
"Bhopal, India 2017",73,0.013699,20.6,10.7,89.1113562095354
"Jessore, Bangladesh 2016",82.6666666666667,0.012097,18.6,10.8,94.9288403986813
"Jessore, Bangladesh 2017",81,0.0123623333333333,21.7,11,80.8908782053011
"Bardiya, Nepal 2016",123.333333333333,0.00811033333333333,19.2,11,89.0129106155212
"Bardiya, Nepal 2017",118.333333333333,0.00846333333333333,19.4,10.8,91.7837991213629
"Cordoba, Spain 2016",117,0.00855,12.5,10.9,125.053686962194
"Cordoba, Spain 2017",124,0.008065,11.7,11.1,123.992560446373
"Marchouch, Morocco 2016",126.666666666667,0.00789533333333333,12,10.8,132.340507828912
"Marchouch, Morocco 2017",116.666666666667,0.00857166666666667,11.8,11.5,111.496214129887
"Metaponto, Italy 2016",134.333333333333,0.00744433333333333,10.6,10.9,140.070157773165
"Metaponto, Italy 2017",142.333333333333,0.007026,11.2,10.8,138.979556655387
"Rosthern, Canada 2016",45.3333333333333,0.0220956666666667,17.2,16.1,41.7196168908916
"Rosthern, Canada 2017",40.3333333333333,0.024807,17.5,16.4,40.3112024831701
"Sutherland, Canada 2016",44.6666666666667,0.0223903333333333,16.7,15.9,43.0486820603405
"Sutherland, Canada 2017",43.3333333333333,0.023096,15.7,16.1,43.3633438210902
"Sutherland, Canada 2018",42.3333333333333,0.023634,17.6,16.1,41.3021250084639
"Central Ferry, USA 2018",51.5,0.0194195,15.8,14.3,52.118443868423
"Bhopal, India 2016",49,0.0204593333333333,17.6,10.9,77.8475826276974
"Bhopal, India 2017",64,0.01568,20.6,10.7,70.2956751375244
"Jessore, Bangladesh 2016",69.6666666666667,0.014355,18.6,10.8,75.5700375717641
"Jessore, Bangladesh 2017",64.3333333333333,0.0155476666666667,21.7,11,64.3183328688121
"Bardiya, Nepal 2016",87.3333333333333,0.011487,19.2,11,71.2587986928032
"Bardiya, Nepal 2017",98.6666666666667,0.0101416666666667,19.4,10.8,72.9004440804432
"Cordoba, Spain 2016",97,0.010309,12.5,10.9,102.496636721503
"Cordoba, Spain 2017",103,0.009709,11.7,11.1,102.997219075085
"Marchouch, Morocco 2016",108,0.009259,12,10.8,108.28400530046
"Marchouch, Morocco 2017",90.6666666666667,0.0110306666666667,11.8,11.5,93.950554537391
"Metaponto, Italy 2016",116,0.00862566666666667,10.6,10.9,116.204204200731
"Metaponto, Italy 2017",123.666666666667,0.00809,11.2,10.8,114.28056283426
"Rosthern, Canada 2016",44.3333333333333,0.0225586666666667,17.2,16.1,42.3443491311975
"Rosthern, Canada 2017",41,0.02439,17.5,16.4,41.0004100041
"Sutherland, Canada 2016",44.6666666666667,0.0223976666666667,16.7,15.9,43.6683600123269
"Sutherland, Canada 2017",44.3333333333333,0.022574,15.7,16.1,44.2162978104812
"Sutherland, Canada 2018",43,0.023256,17.6,16.1,41.8716332477554
"Central Ferry, USA 2018",51,0.019608,15.8,14.3,51.9806464741226
"Bhopal, India 2016",47.6666666666667,0.021064,17.6,10.9,71.7833050922699
"Bhopal, India 2017",55.3333333333333,0.0180776666666667,20.6,10.7,64.3183120224406
"Jessore, Bangladesh 2016",59.6666666666667,0.016761,18.6,10.8,69.4156427179201
"Jessore, Bangladesh 2017",59.3333333333333,0.016855,21.7,11,59.3295757935331
"Bardiya, Nepal 2016",83.3333333333333,0.0120196666666667,19.2,11,65.8386131915735
"Bardiya, Nepal 2017",90,0.011114,19.4,10.8,66.9379657337332
"Cordoba, Spain 2016",97,0.010309,12.5,10.9,94.9534828948158
"Cordoba, Spain 2017",96.3333333333333,0.010381,11.7,11.1,96.3298333493883
"Marchouch, Morocco 2016",101,0.009901,12,10.8,99.9317990650165
"Marchouch, Morocco 2017",84.6666666666667,0.0118116666666667,11.8,11.5,89.1808528941858
"Metaponto, Italy 2016",113.666666666667,0.008798,10.6,10.9,107.932492275061
"Metaponto, Italy 2017",117.333333333333,0.00852366666666667,11.2,10.8,105.556555805818
"Rosthern, Canada 2016",44,0.022727,17.2,16.1,44.6388715293277
"Rosthern, Canada 2017",43,0.0232643333333333,17.5,16.4,42.9842534351583
"Sutherland, Canada 2016",48.6666666666667,0.0205496666666667,16.7,15.9,46.1394127990731
"Sutherland, Canada 2017",47.3333333333333,0.021135,15.7,16.1,46.2242492411519
"Sutherland, Canada 2018",42.6666666666667,0.0234406666666667,17.6,16.1,44.234304194395
"Central Ferry, USA 2018",53.5,0.0186935,15.8,14.3,57.3628390781154
"Bhopal, India 2016",83,0.012048,17.6,10.9,96.867936712948
"Bhopal, India 2017",75.5,0.013316,20.6,10.7,87.8151588478651
"Jessore, Bangladesh 2016",81.3333333333333,0.0122956666666667,18.6,10.8,94.3455563242971
"Jessore, Bangladesh 2017",79,0.0126596666666667,21.7,11,78.9910213539061
"Bardiya, Nepal 2016",119.666666666667,0.00836333333333333,19.2,11,87.8803265242354
"Bardiya, Nepal 2017",123,0.008134,19.4,10.8,90.8338547869442
"Cordoba, Spain 2016",117,0.00855,12.5,10.9,129.684865776164
"Cordoba, Spain 2017",128.666666666667,0.00777366666666667,11.7,11.1,128.639423695382
"Marchouch, Morocco 2016",128.666666666667,0.007772,12,10.8,138.52973771703
"Marchouch, Morocco 2017",119.666666666667,0.00835633333333333,11.8,11.5,114.027974863166
"Metaponto, Italy 2016",144.666666666667,0.006913,10.6,10.9,148.416886543536
"Metaponto, Italy 2017",145.666666666667,0.006865,11.2,10.8,146.866840731071
"Rosthern, Canada 2016",43.3333333333333,0.023088,17.2,16.1,40.3896760972615
"Rosthern, Canada 2017",39,0.0256523333333333,17.5,16.4,38.9828085814156
"Sutherland, Canada 2016",45.3333333333333,0.0220683333333333,16.7,15.9,41.6431641256426
"Sutherland, Canada 2017",44,0.022735,15.7,16.1,41.6476578299322
"Sutherland, Canada 2018",43,0.023256,17.6,16.1,40.0669465483552
"Central Ferry, USA 2018",52.3333333333333,0.0191193333333333,15.8,14.3,51.028111041614
"Bhopal, India 2016",54.3333333333333,0.0184266666666667,17.6,10.9,82.8988415977661
"Bhopal, India 2017",69,0.014493,20.6,10.7,76.5543410230996
"Jessore, Bangladesh 2016",79.6666666666667,0.0125526666666667,18.6,10.8,81.211856724945
"Jessore, Bangladesh 2017",69.6666666666667,0.014355,21.7,11,69.6621386276559
"Bardiya, Nepal 2016",96,0.0104663333333333,19.2,11,76.2858754570675
"Bardiya, Nepal 2017",100,0.010014,19.4,10.8,78.6638148937567
"Cordoba, Spain 2016",101,0.00993066666666667,12.5,10.9,105.039685710596
"Cordoba, Spain 2017",104,0.00961733333333333,11.7,11.1,103.978926937474
"Marchouch, Morocco 2016",108,0.009259,12,10.8,110.828604122212
"Marchouch, Morocco 2017",91.3333333333333,0.0109503333333333,11.8,11.5,93.8162112989014
"Metaponto, Italy 2016",121,0.008264,10.6,10.9,116.646138329954
"Metaponto, Italy 2017",126.333333333333,0.00791633333333333,11.2,10.8,115.954275263128
"Rosthern, Canada 2016",44,0.022727,17.2,16.1,41.0478582019742
"Rosthern, Canada 2017",39.6666666666667,0.0252136666666667,17.5,16.4,39.6610303935696
"Sutherland, Canada 2016",46,0.0217603333333333,16.7,15.9,42.2997299496188
"Sutherland, Canada 2017",44,0.0228263333333333,15.7,16.1,42.3794027180811
"Sutherland, Canada 2018",43,0.023256,17.6,16.1,40.7067937258214
"Central Ferry, USA 2018",52,0.019245,15.8,14.3,51.4012862345251
"Bhopal, India 2016",53,0.018882,17.6,10.9,80.2962791831192
"Bhopal, India 2017",63.6666666666667,0.0157233333333333,20.6,10.7,73.9704801549314
"Jessore, Bangladesh 2016",75.3333333333333,0.013278,18.6,10.8,78.5469097303085
"Jessore, Bangladesh 2017",67.6666666666667,0.014779,21.7,11,67.6635766966642
"Bardiya, Nepal 2016",94,0.010655,19.2,11,74.0561414844749
"Bardiya, Nepal 2017",98.3333333333333,0.0101726666666667,19.4,10.8,76.1065152962969
"Cordoba, Spain 2016",99.3333333333333,0.0100776666666667,12.5,10.9,101.508559664772
"Cordoba, Spain 2017",101,0.009909,11.7,11.1,100.918357049147
"Marchouch, Morocco 2016",108,0.009259,12,10.8,106.799772909957
"Marchouch, Morocco 2017",92,0.01087,11.8,11.5,91.8128199690199
"Metaponto, Italy 2016",121,0.008264,10.6,10.9,112.589404876109
"Metaponto, Italy 2017",126.333333333333,0.00791633333333333,11.2,10.8,111.668437471226
"Rosthern, Canada 2016",43.3333333333333,0.023088,17.2,16.1,43.4653775756147
"Rosthern, Canada 2017",42,0.02381,17.5,16.4,41.9991600167997
"Sutherland, Canada 2016",48.6666666666667,0.0205496666666667,16.7,15.9,44.7878198350905
"Sutherland, Canada 2017",46,0.021746,15.7,16.1,44.8681970333865
"Sutherland, Canada 2018",43.3333333333333,0.0230796666666667,17.6,16.1,43.1059846985232
"Central Ferry, USA 2018",56,0.017949,15.8,14.3,54.4083300080696
"Bhopal, India 2016",72.5,0.0138465,17.6,10.9,84.9586646286524
"Bhopal, India 2017",80,0.0125,20.6,10.7,78.3115072445867
"Jessore, Bangladesh 2016",81,0.012347,18.6,10.8,83.1241332024674
"Jessore, Bangladesh 2017",71.6666666666667,0.0139563333333333,21.7,11,71.6520576082544
"Bardiya, Nepal 2016",100,0.0100083333333333,19.2,11,78.3854271728063
"Bardiya, Nepal 2017",108.333333333333,0.009232,19.4,10.8,80.5552783485308
"Cordoba, Spain 2016",101,0.00993066666666667,12.5,10.9,107.241417684306
"Cordoba, Spain 2017",106.666666666667,0.00938066666666667,11.7,11.1,106.602231540047
"Marchouch, Morocco 2016",108,0.009259,12,10.8,112.800482073639
"Marchouch, Morocco 2017",94.3333333333333,0.0106016666666667,11.8,11.5,97.0147234539299
"Metaponto, Italy 2016",120.666666666667,0.008287,10.6,10.9,118.854876960395
"Metaponto, Italy 2017",126.333333333333,0.007916,11.2,10.8,117.902627994125
"Rosthern, Canada 2016",43,0.0232813333333333,17.2,16.1,43.0697278959412
"Rosthern, Canada 2017",41.6666666666667,0.0240033333333333,17.5,16.4,41.6608804332732
"Sutherland, Canada 2016",45,0.0222293333333333,16.7,15.9,44.3244455659602
"Sutherland, Canada 2017",44.3333333333333,0.0225903333333333,15.7,16.1,44.347578341636
"Sutherland, Canada 2018",42.6666666666667,0.0234406666666667,17.6,16.1,42.7413101005533
"Central Ferry, USA 2018",51,0.019608,15.8,14.3,53.517284521397
"Bhopal, India 2016",54.6666666666667,0.0182943333333333,17.6,10.9,82.6021114259009
"Bhopal, India 2017",70.6666666666667,0.0141556666666667,20.6,10.7,76.8638280441498
"Jessore, Bangladesh 2016",78.3333333333333,0.0127666666666667,18.6,10.8,81.0693479730636
"Jessore, Bangladesh 2017",70.6666666666667,0.014152,21.7,11,70.6613906161674
"Bardiya, Nepal 2016",100.666666666667,0.00995866666666667,19.2,11,76.7049427225859
"Bardiya, Nepal 2017",104.333333333333,0.00959066666666667,19.4,10.8,78.7902352968373
"Cordoba, Spain 2016",97,0.010309,12.5,10.9,101.713197258869
"Cordoba, Spain 2017",101,0.009909,11.7,11.1,100.918357049147
"Marchouch, Morocco 2016",108,0.009259,12,10.8,106.479967815148
"Marchouch, Morocco 2017",91.3333333333333,0.0109503333333333,11.8,11.5,92.4036018710161
"Metaponto, Italy 2016",113.666666666667,0.008798,10.6,10.9,111.307225600579
"Metaponto, Italy 2017",124,0.008069,11.2,10.8,110.685242323007
"Rosthern, Canada 2016",43.3333333333333,0.0230796666666667,17.2,16.1,43.0988293157819
"Rosthern, Canada 2017",41.6666666666667,0.0240033333333333,17.5,16.4,41.6608804332732
"Sutherland, Canada 2016",47.6666666666667,0.0210126666666667,16.7,15.9,44.3932123954775
"Sutherland, Canada 2017",43.3333333333333,0.023096,15.7,16.1,44.4654417375243
"Sutherland, Canada 2018",42.6666666666667,0.0234406666666667,17.6,16.1,42.7484712873805
"Central Ferry, USA 2018",52,0.019231,15.8,14.3,53.7994007709347
"Bhopal, India 2016",NA,0.011628,17.6,10.9,83.448624195709
"Bhopal, India 2017",78,0.0128545,20.6,10.7,77.0960861750257
"Jessore, Bangladesh 2016",79.6666666666667,0.0125526666666667,18.6,10.8,81.7032159197024
"Jessore, Bangladesh 2017",70.6666666666667,0.014152,21.7,11,70.6613906161674
"Bardiya, Nepal 2016",102,0.00981133333333333,19.2,11,77.1397727859847
"Bardiya, Nepal 2017",102.666666666667,0.00975566666666667,19.4,10.8,79.2408956849759
"Cordoba, Spain 2016",95.3333333333333,0.010496,12.5,10.9,104.615173144164
"Cordoba, Spain 2017",104,0.00961733333333333,11.7,11.1,103.978926937474
"Marchouch, Morocco 2016",108,0.009259,12,10.8,109.869212165569
"Marchouch, Morocco 2017",95.6666666666667,0.0104536666666667,11.8,11.5,94.8540984754078
"Metaponto, Italy 2016",116.666666666667,0.00857833333333333,10.6,10.9,115.532559891457
"Metaponto, Italy 2017",127.666666666667,0.00783266666666667,11.2,10.8,114.660426164428
"Rosthern, Canada 2016",43.3333333333333,0.023088,17.2,16.1,43.0896789185202
"Rosthern, Canada 2017",41.6666666666667,0.0240033333333333,17.5,16.4,41.6608804332732
"Sutherland, Canada 2016",46.6666666666667,0.021431,16.7,15.9,44.3715769822431
"Sutherland, Canada 2017",45.6666666666667,0.021962,15.7,16.1,44.4283315042095
"Sutherland, Canada 2018",42,0.0238186666666667,17.6,16.1,42.7462203701
"Central Ferry, USA 2018",51.6666666666667,0.0193566666666667,15.8,14.3,53.710415692621
"Bhopal, India 2016",56.5,0.0177115,17.6,10.9,83.1807137488965
"Bhopal, India 2017",74.3333333333333,0.0134536666666667,20.6,10.7,77.0229396586459
"Jessore, Bangladesh 2016",84.6666666666667,0.0118116666666667,18.6,10.8,81.5029348053796
"Jessore, Bangladesh 2017",70.6666666666667,0.014152,21.7,11,70.6613906161674
"Bardiya, Nepal 2016",97.3333333333333,0.0102756666666667,19.2,11,77.0025816224492
"Bardiya, Nepal 2017",102.666666666667,0.009743,19.4,10.8,79.0987050468242
"Cordoba, Spain 2016",97,0.010309,12.5,10.9,103.685438736671
"Cordoba, Spain 2017",103,0.009709,11.7,11.1,102.997219075085
"Marchouch, Morocco 2016",106.333333333333,0.009409,12,10.8,108.781002281112
"Marchouch, Morocco 2017",91.3333333333333,0.0109503333333333,11.8,11.5,94.0700530332946
"Metaponto, Italy 2016",114,0.008772,10.6,10.9,114.170437840149
"Metaponto, Italy 2017",125,0.00800133333333333,11.2,10.8,113.380658554704
"Rosthern, Canada 2016",44,0.022727,17.2,16.1,43.3947669490844
"Rosthern, Canada 2017",42,0.0238186666666667,17.5,16.4,41.9838781907748
"Sutherland, Canada 2016",47,0.021277,16.7,15.9,44.6580893166787
"Sutherland, Canada 2017",43.5,0.023016,15.7,16.1,44.7103948012976
"Sutherland, Canada 2018",43.6666666666667,0.0229113333333333,17.6,16.1,43.0569074606314
"Central Ferry, USA 2018",51.6666666666667,0.0193613333333333,15.8,14.3,53.8253782372182
"Bhopal, India 2016",51,0.0197573333333333,17.6,10.9,82.2867635966245
"Bhopal, India 2017",74,0.013514,20.6,10.7,76.4354264230631
"Jessore, Bangladesh 2016",81,0.012347,18.6,10.8,80.698846589369
"Jessore, Bangladesh 2017",70.3333333333333,0.014219,21.7,11,70.3284337857796
"Bardiya, Nepal 2016",94.6666666666667,0.010576,19.2,11,76.4009038995979
